station,member_casual,latitude,longitude,number_of_rides
Public Rack - Laramie Ave & Warwick Ave,casual,41.9491887,-87.7580443035,20
Public Rack - Milwaukee Ave & Lawrence Ave,member,41.967780003499996,-87.76025655950001,20
Public Rack - Milwaukee Ave & Pensacola Ave,member,41.959623432,-87.7525361955,20
Public Rack - Mobile Ave & Archer Ave,casual,41.792726341,-87.780202125,20
Public Rack - Nordica & Archer,casual,41.792271855,-87.797709186,20
Public Rack - Nordica & Archer,member,41.7920493365,-87.797928729,20
Public Rack - Normal Ave & 111th St,casual,41.69240143,-87.635543346,20
Public Rack - Sawyer Ave & Lawrence Ave,member,41.968757792,-87.7098029095,20
Public Rack - Western Ave & 110th St,member,41.6935538915,-87.68110813300001,20
Public Rack - Western Ave & Jarvis Ave,member,42.0180516405,-87.690175025,20
Roscoe & Harlem,member,41.9404009135,-87.809305948,20
Sacramento Ave & Pershing Rd,member,41.820803849,-87.699875734,20
Throop St & 52nd St,casual,41.799665665,-87.6571930345,20
North Ave & New England Ave,member,41.90953606,-87.79821317578947,19
Phillips Ave & 83rd St,member,41.74453773263158,-87.56507676210526,19
Public Rack - Abbott Park,casual,41.72135144105263,-87.6221113631579,19
Public Rack - Baltimore Ave & 133rd St,casual,41.65248042789474,-87.54791073052631,19
Public Rack - California Ave & Marquette Rd,casual,41.77,-87.69,19
Public Rack - Christiana & Lincoln,member,41.99298459,-87.71227871578947,19
Public Rack - Hamilton Ave & 95th St,casual,41.72058789052632,-87.67787223842106,19
Public Rack - Karlov Ave & Milwaukee Ave,member,41.941284988947366,-87.72994491526316,19
Public Rack - Kedzie Ave & Archer Ave,member,41.81154560473684,-87.70255700263158,19
Public Rack - Kildare Ave & Division St,casual,41.9,-87.73,19
Public Rack - Lotus Ave & Lawrence Ave,casual,41.968151278421054,-87.76285452421052,19
Public Rack - Pulaski & Rosemont,casual,41.99523733421053,-87.72883900052632,19
Public Rack - Sawyer Ave & Chicago Ave,member,41.895494023157895,-87.7081223468421,19
Rhodes Ave & 71st St,casual,41.76600691631579,-87.61172456842105,19
Ashland Ave & Garfield Blvd,member,41.79287974555555,-87.6644368988889,18
Damen Ave & 74th St,member,41.75927679888889,-87.67365849111111,18
Dauphin Ave & 103rd St,member,41.707319634444445,-87.6076908138889,18
Kostner Ave & 63rd St,member,41.779460558333334,-87.73108973833334,18
Public Rack - Central Ave & Lawrence Ave,casual,41.96834291555555,-87.76819766388888,18
Public Rack - Cicero Ave & Cortland St - midblock,casual,41.91806518055556,-87.74819098666667,18
Public Rack - Harper Ave & 63rd St,casual,41.78065850944444,-87.58815843777778,18
Public Rack - Kedzie Ave & 61st Pl E,casual,41.78099538666667,-87.70119978777778,18
Public Rack - Kedzie Ave & Chicago Ave,casual,41.896786631666664,-87.70737184555556,18
Public Rack - Pulaski & 52nd,casual,41.798903644999996,-87.72130644611111,18
Public Rack - Spaulding Ave & Foster Ave,member,41.97765819777778,-87.71034014611111,18
Public Rack - Springfield Ave & Lawrence Ave,member,41.96839744222222,-87.725898485,18
Public Rack - Throop St & 58th St,member,41.78870008333333,-87.65651084888889,18
Public Rack - Tripp Ave & North Ave,member,41.909939219444446,-87.73186904055555,18
Public Rack - Wood St & 103rd St,casual,41.709252112777776,-87.6694135988889,18
Washtenaw Ave & Madison St,casual,41.88081871333333,-87.69245441944445,18
Harlem Ave & Grace St,member,41.949375790588235,-87.80814254058824,17
Public Rack - Cicero Ave & North Ave,member,41.90958139941176,-87.74615610882353,17
Public Rack - Foster Ave & Drake Ave,member,41.975854644117646,-87.71788995529411,17
Public Rack - Haft Ave & Milwaukee Ave,casual,41.996141328235296,-87.78687412117647,17
Public Rack - Homan & 79th,casual,41.74989461647059,-87.7079121017647,17
Public Rack - Irving Park Rd & Leclaire Ave,casual,41.953207248235294,-87.75459748235293,17
Public Rack - Kedzie Ave & 54th St - SE,casual,41.792466123529415,-87.70208641705882,17
Public Rack - Kedzie Ave & Chicago Ave,member,41.89555698352941,-87.70635622764706,17
Public Rack - Linder & Elston,casual,41.98190100823529,-87.76774347,17
Public Rack - Milwaukee Ave & Catalpa Ave,casual,41.977561050588236,-87.76909216823529,17
Public Rack - Narragansett Ave & Fullerton Ave,casual,41.92289885823529,-87.78343913764705,17
Public Rack - Pulaski Rd & 65th St,casual,41.77189195764706,-87.72150199294117,17
Troy Ave & 27th St,member,41.84220029235294,-87.70337424,17
Kedzie Ave & 110th St,member,41.6923945725,-87.70096036687501,16
Kildare Ave & Chicago Ave,member,41.898574155625,-87.731112875625,16
OH Charging Stx - Test,member,41.863199571875,-87.679804810625,16
Public Rack - Central Ave & Lawrence Ave,member,41.9678295325,-87.767680284375,16
Public Rack - Christiana Ave & Lawrence Ave,member,41.969440235625,-87.71097000124999,16
Public Rack - Foster Ave & Drake Ave,casual,41.976139676875,-87.71803458125,16
Public Rack - Halsted St & 76th St,casual,41.7574232975,-87.642550613125,16
Public Rack - Harvard Ave & 119th St,casual,41.67912770625,-87.630294571875,16
Public Rack - Irving Park Rd & Austin Ave,casual,41.952711006875,-87.777495919375,16
Public Rack - Kimball & Ardmore,casual,41.987010184375,-87.71396478875,16
Public Rack - Kimbark Ave & 67th St,member,41.770518870625004,-87.59056106437501,16
Public Rack - Melvina & Foster,casual,41.97586767875,-87.7831648275,16
Public Rack - Menard Ave & Grand Ave,casual,41.91987704,-87.77047415187499,16
Public Rack - Natoma Ave & 61st St,casual,41.780475440625,-87.78836132937501,16
Public Rack - Racine Ave & 74th St,casual,41.759530888125,-87.6532529,16
Public Rack - St Louis Ave & Berteau Ave,member,41.95877227375,-87.7163303775,16
Public Rack - Western Ave & 100th St,casual,41.7112394975,-87.681342279375,16
Public Rack - Western Ave & 92nd Pl,casual,41.727402606249996,-87.681102618125,16
Spaulding Ave & 16th St,member,41.859532885625,-87.709101700625,16
Tripp Ave & 31st St,member,41.836986756875,-87.730511815,16
Avenue L & 114th St,casual,41.688029688,-87.53657186333334,15
Base - 2132 W Hubbard,member,41.889974808666665,-87.68023996533333,15
California Ave & Granville Ave,member,41.994032454,-87.69929152666667,15
Eggleston Ave & 92nd St,member,41.727620175333335,-87.63487317,15
Public Rack - 82nd st & Kedzie Ave,casual,41.742735765333336,-87.70186648933333,15
Public Rack - Austin & Higgins,casual,41.97239939466667,-87.77827018,15
Public Rack - Avers & Granville,casual,41.99378134333333,-87.72489434066667,15
Public Rack - California & 71st,casual,41.76340825133333,-87.69232595333332,15
Public Rack - Ewing Ave & 107th St,casual,41.70031007066667,-87.53600902333334,15
Public Rack - Fairfield Ave & 63rd St,casual,41.77973073333333,-87.69099496533333,15
Public Rack - Kedvale Ave & Avondale Ave,member,41.952522941333335,-87.73103766533333,15
Public Rack - Kedvale Ave & Peterson Ave,member,41.990180607333336,-87.73210365933333,15
Public Rack - Kenton & Lawrence,member,41.968401334666666,-87.742597534,15
Public Rack - Kilpatrick & Elston,casual,41.969984922,-87.74262975,15
Public Rack - Komensky Ave & 31st St,member,41.84,-87.73,15
Public Rack - Laramie Ave & Grand Ave,member,41.918230596,-87.757605414,15
Public Rack - Lockwood & Archer,member,41.796913964666665,-87.75547921133334,15
Public Rack - Lynch & Elston,casual,41.981021911333336,-87.76137754066667,15
Public Rack - Marshfield Ave & 87th St,member,41.737113648,-87.66256883333334,15
Public Rack - Meade Ave & Archer Ave,casual,41.79376138466667,-87.773793986,15
Public Rack - Pulaski Rd & 83rd St,casual,41.74095827866667,-87.72119961666667,15
Public Rack - South Shore Dr & 71st St,casual,41.76922489733334,-87.56053718333334,15
Public Rack - Winona St & Elston Ave,casual,41.973186688,-87.75031950933334,15
S Wentworth Ave & W 111th St,member,41.690525558,-87.62965010399999,15
Wabash Ave & 83rd St,member,41.74334904133333,-87.62282685933333,15
Bradley Park,casual,41.71788908571429,-87.56458105642858,14
Doty Ave & 111th St,member,41.69503316285714,-87.59868781285715,14
Kenneth Ave & Lawrence Ave,casual,41.96786473642857,-87.73999600571429,14
Kildare Ave & 55th St,member,41.79094789285714,-87.73015580928572,14
Laramie Ave & Gladys Ave,member,41.87581097428571,-87.75531671571429,14
Menard Ave & Division St,member,41.90063683142857,-87.77014155428571,14
Public Rack - Austin & 62nd,casual,41.779759545714285,-87.77101555214286,14
Public Rack - California Ave & Ogden Ave,casual,41.86078590071428,-87.695738935,14
Public Rack - Central & Prescott,casual,41.99219979357143,-87.76653481714285,14
Public Rack - Central Ave & Corcoran Pl,casual,41.887694964285714,-87.76586386857143,14
Public Rack - Delphina & Foster,casual,41.97211018,-87.84061173857143,14
Public Rack - Forrestville Ave & 47th St,casual,41.80943102,-87.61269635428572,14
Public Rack - Francisco Ave & Touhy Ave,casual,42.01141807214286,-87.70085450142857,14
Public Rack - Irving Park Rd & Austin Ave,member,41.953079134285716,-87.77717483857143,14
Public Rack - Jensen Park,casual,41.96312405928571,-87.72044696357143,14
Public Rack - Kenneth Ave & 63rd St E,casual,41.779361803571426,-87.73144156857143,14
Public Rack - Laflin St &51st ST,member,41.801254355714285,-87.66178404571428,14
Public Rack - Marshfield Ave & 87th St,casual,41.737234095,-87.66251868285714,14
Public Rack - Melvina Ave & Montrose Ave,casual,41.959093617142855,-87.781586885,14
Public Rack - Milwaukee Ave & Pensacola Ave,casual,41.95957036357143,-87.75288460785714,14
Public Rack - Mozart Elementary School,casual,41.92088312642857,-87.72137678214285,14
Public Rack - Olmstead Ave & Oliphant Ave,casual,42.001992217142856,-87.81752718928571,14
Public Rack - Richard Daley College,casual,41.754835775000004,-87.72366595428572,14
Public Rack - Talman Ave & Pershing Rd,member,41.82186415785714,-87.69052084142857,14
Public Rack - Western & 83rd,casual,41.743335318571425,-87.68262408714286,14
Public Rack - Wood St & 47th St,casual,41.80944205357143,-87.66999893785714,14
Rockwell St & 63rd St,member,41.779917496428574,-87.68989844642857,14
Yates Blvd & 93rd St,member,41.72616573142857,-87.56628091428571,14
Eggleston Ave & 92nd St,casual,41.72762959615385,-87.63487649384615,13
Long Ave & North Ave,member,41.90974363230769,-87.76029561923077,13
Oketo Ave & Addison St,member,41.94383603307692,-87.81085508692308,13
Public Rack - 63rd St and Nagle Ave,casual,41.77797000923077,-87.7818731176923,13
Public Rack - Ashland Ave & 76th St,casual,41.75873034,-87.66120431076922,13
Public Rack - Ashland Ave & 91st St,casual,41.728751863846156,-87.66210711307691,13
Public Rack - Austin Blvd & North Ave,casual,41.90961399538462,-87.77736045846154,13
Public Rack - California Ave & Devon Ave - NW,casual,41.99927941615385,-87.69979681923077,13
Public Rack - Halsted St & 95th St - SE,casual,41.72016317923077,-87.64070373076923,13
Public Rack - Harlem & Palatine,casual,41.996162643846155,-87.80747679461538,13
Public Rack - Holbrook St & Milwaukee Ave,casual,41.991455206153844,-87.78205384615384,13
Public Rack - Jeffrey Blvd & 71st St,member,41.767017811538466,-87.57686978692307,13
Public Rack - Kedzie Ave & 54th St - SE,member,41.79185131153846,-87.70160656,13
Public Rack - Lafayette Ave & 87th St - NW,member,41.73723137153846,-87.62748251692308,13
Public Rack - Langley Ave & Oakwood Blvd,member,41.82261744,-87.60959338384616,13
Public Rack - Laramie Ave & Fullerton Ave,member,41.92280221769231,-87.75779836153846,13
Public Rack - Laramie Ave & Grand Ave,casual,41.918469574615386,-87.75784011846154,13
Public Rack - Lemont Ave & Keating Ave,casual,41.99116092,-87.74716913692308,13
Public Rack - Linder & 51st,casual,41.79996774153846,-87.7600004223077,13
Public Rack - Linder Ave & 64th Pl,casual,41.77545525,-87.75805727846154,13
Public Rack - Lotus Ave & Lawrence Ave,member,41.96802759230769,-87.76308192846155,13
Public Rack - Melvina Ave & Belmont Ave,member,41.93951460461538,-87.78040074692308,13
Public Rack - Mulligan Ave & 56th St,casual,41.79040654076923,-87.77997063,13
Public Rack - South Shore Dr & 71st St,member,41.769406961538465,-87.56041025615384,13
Public Rack - Western Ave & 105th St,casual,41.70177386846154,-87.68102381384615,13
Public Rack - Western Ave & 47th Pl,casual,41.80912640076923,-87.68219654384616,13
Shabbona Park,member,41.944075409999996,-87.79945229769231,13
Wentworth Ave & 104th St,casual,41.70533128538462,-87.62907695846154,13
Avenue O & 118th St,member,41.681004755,-87.53793685166667,12
California Ave & 29th St,member,41.840218139166666,-87.6937805975,12
Keeler Ave & Roosevelt Rd,member,41.867281205,-87.73001345333333,12
Lavergne Ave & Fullerton Ave,casual,41.923971355,-87.7511670325,12
Michigan Ave & 114th St,member,41.687020134166666,-87.62112837083333,12
Public Rack - 4810 Keeler Ave,casual,41.9684414175,-87.7327628175,12
Public Rack - Ave N & 106th St,casual,41.702464149166666,-87.53878078333334,12
Public Rack - Avers Ave & Ogden Ave,casual,41.85177288083333,-87.720650695,12
Public Rack - Central Ave & George St,casual,41.932024551666665,-87.76717796416666,12
Public Rack - Cicero Ave & Belle Plaine Ave,member,41.95608238166667,-87.74768397666666,12
Public Rack - Cicero Ave & Wellington Ave,casual,41.93759044583333,-87.74806035916666,12
Public Rack - Cottage Grove Ave & 87th St,member,41.738563575,-87.60842248333333,12
Public Rack - Greenwood Ave & Lake Park Ave,casual,41.8174344175,-87.59954682166666,12
Public Rack - Greenwood Ave & Lake Park Ave,member,41.818359100833334,-87.59972004,12
Public Rack - Kedzie & 73rd,casual,41.760634855,-87.7021911675,12
Public Rack - Kedzie Ave & 62nd Pl,casual,41.780038211666664,-87.70269262083333,12
Public Rack - Kedzie Ave & 64th St - SW,casual,41.77757723333333,-87.70267720083334,12
Public Rack - Kedzie Ave & 83rd St,casual,41.7424096975,-87.70163563166666,12
Public Rack - Kenton Ave & Palmer St,member,41.92048599666667,-87.7413843025,12
Public Rack - Komensky Ave & 63rd St,member,41.779142075833335,-87.72227563166666,12
Public Rack - Kostner & Peterson,member,41.989951999166664,-87.73849683083333,12
Public Rack - Longwood Dr & 111th St,member,41.69,-87.67,12
Public Rack - Lynch & Elston,member,41.98103221666667,-87.76137167916667,12
Public Rack - Marshfield Ave & 45th St,casual,41.8123513325,-87.66623332500001,12
Public Rack - Menard Ave & Grand Ave,member,41.9198342375,-87.7706924275,12
Public Rack - Peterson Ave & Milwaukee Ave,casual,41.989849219999996,-87.78066324416666,12
Public Rack - Peterson Park,casual,41.9787153825,-87.75554989,12
Public Rack - Pulaski Rd & Lake St,casual,41.8870827175,-87.7272488425,12
Public Rack - Sayre Ave & 59th St,casual,41.78388218333333,-87.79652767416667,12
Public Rack - Sayre Ave & 59th St,member,41.78466823,-87.79582865333333,12
Public Rack - Western Ave & 104th St - West,casual,41.70162226916667,-87.68069916583333,12
Public Rack - Whipple St & 63rd St,member,41.7793776575,-87.69995684666667,12
South Chicago Ave & 83rd St,member,41.74392185333333,-87.57521756416666,12
California Ave & Marquette Rd,member,41.77073930090909,-87.69150839181818,11
Carpenter St & 63rd St,member,41.77988231636364,-87.65091915454546,11
Hastings LWS,casual,41.86,-87.68,11
Kenneth Ave & 50th St,member,41.80104810545454,-87.73199332727273,11
Kenneth Ave & Lawrence Ave,member,41.96791774545454,-87.73998134909091,11
Lawndale Ave & 16th St,member,41.8592324,-87.71790029818182,11
Major Taylor Trail & 124th St,member,41.668712119090905,-87.63719030454546,11
Public Rack - 111th St - Morgan Park Metra,casual,41.691089974545456,-87.67022492636363,11
Public Rack - 532 E 43rd St,casual,41.81764175090909,-87.61221187090909,11
Public Rack - Austin Ave & Archer Ave,casual,41.792315222727275,-87.77082753727272,11
Public Rack - Bryn Mawr Ave & Spaulding Ave,casual,41.98306999727273,-87.71160755636363,11
Public Rack - California Ave & Ogden Ave,member,41.860779097272726,-87.69614669636364,11
Public Rack - Cicero Ave & Altgeld St,casual,41.92655658181818,-87.74714642636364,11
Public Rack - Cicero Ave & North Ave,casual,41.90971338181818,-87.74730589454545,11
Public Rack - Halsted St & 111th St,casual,41.691360734545455,-87.64180979363637,11
Public Rack - Hamlin Ave & Madison St,member,41.88074526,-87.72066630545454,11
Public Rack - Harper Ave & 63rd St,member,41.780733456363635,-87.5879281509091,11
Public Rack - Hiawatha & Mendota,member,42.00725578181818,-87.7781782890909,11
Public Rack - Hiawatha Ave & Minnehaha Ave,casual,41.99968039636364,-87.76032139363636,11
Public Rack - Homan Ave & 26th St,casual,41.84297498909091,-87.70997469818181,11
Public Rack - Homan Ave & 62nd Pl,casual,41.77965271090909,-87.70850575363636,11
Public Rack - Houston Ave & 131st St,casual,41.65773854363636,-87.54878809363636,11
Public Rack - Kedzie Ave & 54th St - SW,casual,41.797796726363636,-87.701683740000007,11
Public Rack - Kedzie Ave & 61st Pl W,casual,41.781354266363635,-87.70240329545454,11
Public Rack - Kedzie Ave & 63rd St,casual,41.779357295454545,-87.70173392181819,11
Public Rack - Kostner & 83rd,casual,41.74169192272727,-87.73126489545454,11
Public Rack - Langley Ave & 49th St,casual,41.804955942727275,-87.60914459454546,11
Public Rack - Lorel Ave & Grand Ave,member,41.918932860909095,-87.75980252909092,11
Public Rack - Maplewood Ave & 47th St,casual,41.80916065727273,-87.68927009727273,11
Public Rack - Maplewood Ave & 47th St,member,41.80887562181818,-87.68896372272727,11
Public Rack - Menard Ave & Belmont Ave,casual,41.93888829363636,-87.77067579454545,11
Public Rack - Menard Ave & Dakin St - midblock,member,41.950980934545456,-87.77105120090908,11
Public Rack - Milwaukee Ave & Lawrence Ave,casual,41.96805654,-87.76018225727273,11
Public Rack - Milwaukee Ave & Sunnyside Ave,member,41.96255716727273,-87.75608447090909,11
Public Rack - Monticello & Lawrence,member,41.96839051727273,-87.71959424818182,11
Public Rack - Parkside & 63rd,casual,41.778432167272726,-87.76244610181818,11
Public Rack - Racine Ave & 74th St,member,41.759474092727274,-87.65366150363636,11
Public Rack - S. Kilpatrick and W. 79th,casual,41.749324764545456,-87.73965487181817,11
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,casual,41.981896979090905,-87.70978531727272,11
Public Rack - Sawyer Ave & Chicago Ave,casual,41.896301334545456,-87.70845634363636,11
Public Rack - Springfield & 79th,casual,41.74966208272727,-87.72094423636364,11
Public Rack - Western & 83rd,member,41.74263418454545,-87.68206856090909,11
Public Rack - Winchester Ave & 87th St,casual,41.73693802090909,-87.67151028545454,11
Public Rack - Woodlawn Ave & 63rd St S,casual,41.77985941,-87.59749038545455,11
Racine Ave & 61st St,member,41.78318658909091,-87.65437936272727,11
Western Ave & 62nd St,casual,41.78071654909091,-87.68244873727272,11
